id,title,product_id,engagement_id,severity_num,cvss_score,age_days,has_cve,has_cwe,tags_count,is_false_positive,is_active,tag_urgent,tag_in_production,tag_sensitive,tag_external,severity_x_active,product_fp_rate,cvss_severity_gap,cvss_x_severity,cvss_x_has_cve,severity_x_urgent,age_x_cvss,cvss_score_norm,severity_norm,age_days_norm,tags_count_norm,cvss_severity_gap_norm,composite_risk,risk_score,risk_class,days_to_fix
795,ai.generic.detect-generic-ai-anthprop.detect-generic-ai-anthprop,4,2,1,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,1.0,0.0,0.0,0,0.0,0.0,0.25,0.0,0.0,0.3333,1.642,1.642,0,0
796,ai.generic.detect-generic-ai-anthprop.detect-generic-ai-anthprop,4,2,1,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,1.0,0.0,0.0,0,0.0,0.0,0.25,0.0,0.0,0.3333,1.642,1.642,0,0
797,ai.generic.detect-generic-ai-anthprop.detect-generic-ai-anthprop,4,2,1,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,1.0,0.0,0.0,0,0.0,0.0,0.25,0.0,0.0,0.3333,1.642,1.642,0,0
798,ai.generic.detect-generic-ai-anthprop.detect-generic-ai-anthprop,4,2,1,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,1.0,0.0,0.0,0,0.0,0.0,0.25,0.0,0.0,0.3333,1.642,1.642,0,0
799,ai.generic.detect-generic-ai-anthprop.detect-generic-ai-anthprop,4,2,1,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,1.0,0.0,0.0,0,0.0,0.0,0.25,0.0,0.0,0.3333,1.642,1.642,0,0
800,ai.generic.detect-generic-ai-anthprop.detect-generic-ai-anthprop,4,2,1,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,1.0,0.0,0.0,0,0.0,0.0,0.25,0.0,0.0,0.3333,1.642,1.642,0,0
801,ai.generic.detect-generic-ai-anthprop.detect-generic-ai-anthprop,4,2,1,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,1.0,0.0,0.0,0,0.0,0.0,0.25,0.0,0.0,0.3333,1.642,1.642,0,0
802,ai.generic.detect-generic-ai-anthprop.detect-generic-ai-anthprop,4,2,1,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,1.0,0.0,0.0,0,0.0,0.0,0.25,0.0,0.0,0.3333,1.642,1.642,0,0
803,ai.generic.detect-generic-ai-anthprop.detect-generic-ai-anthprop,4,2,1,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,1.0,0.0,0.0,0,0.0,0.0,0.25,0.0,0.0,0.3333,1.642,1.642,0,0
804,ai.generic.detect-generic-ai-anthprop.detect-generic-ai-anthprop,4,2,1,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,1.0,0.0,0.0,0,0.0,0.0,0.25,0.0,0.0,0.3333,1.642,1.642,0,0
805,ai.generic.detect-generic-ai-anthprop.detect-generic-ai-anthprop,4,2,1,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,1.0,0.0,0.0,0,0.0,0.0,0.25,0.0,0.0,0.3333,1.642,1.642,0,0
806,ai.generic.detect-generic-ai-anthprop.detect-generic-ai-anthprop,4,2,1,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,1.0,0.0,0.0,0,0.0,0.0,0.25,0.0,0.0,0.3333,1.642,1.642,0,0
807,ai.generic.detect-generic-ai-anthprop.detect-generic-ai-anthprop,4,2,1,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,1.0,0.0,0.0,0,0.0,0.0,0.25,0.0,0.0,0.3333,1.642,1.642,0,0
808,ai.generic.detect-generic-ai-anthprop.detect-generic-ai-anthprop,4,2,1,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,1.0,0.0,0.0,0,0.0,0.0,0.25,0.0,0.0,0.3333,1.642,1.642,0,0
809,ai.generic.detect-generic-ai-anthprop.detect-generic-ai-anthprop,4,2,1,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,1.0,0.0,0.0,0,0.0,0.0,0.25,0.0,0.0,0.3333,1.642,1.642,0,0
810,ai.generic.detect-generic-ai-anthprop.detect-generic-ai-anthprop,4,2,1,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,1.0,0.0,0.0,0,0.0,0.0,0.25,0.0,0.0,0.3333,1.642,1.642,0,0
811,ai.generic.detect-generic-ai-anthprop.detect-generic-ai-anthprop,4,2,1,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,1.0,0.0,0.0,0,0.0,0.0,0.25,0.0,0.0,0.3333,1.642,1.642,0,0
812,yaml.github-actions.security.third-party-action-not-pinned-to-commit-sha.third-party-action-not-pinned-to-commit-sha,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
813,yaml.github-actions.security.third-party-action-not-pinned-to-commit-sha.third-party-action-not-pinned-to-commit-sha,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
814,yaml.github-actions.security.third-party-action-not-pinned-to-commit-sha.third-party-action-not-pinned-to-commit-sha,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
815,yaml.github-actions.security.third-party-action-not-pinned-to-commit-sha.third-party-action-not-pinned-to-commit-sha,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
816,yaml.github-actions.security.third-party-action-not-pinned-to-commit-sha.third-party-action-not-pinned-to-commit-sha,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
817,ai.generic.detect-generic-ai-anthprop.detect-generic-ai-anthprop,4,2,1,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,1.0,0.0,0.0,0,0.0,0.0,0.25,0.0,0.0,0.3333,1.642,1.642,0,0
818,ai.generic.detect-generic-ai-anthprop.detect-generic-ai-anthprop,4,2,1,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,1.0,0.0,0.0,0,0.0,0.0,0.25,0.0,0.0,0.3333,1.642,1.642,0,0
819,ai.generic.detect-generic-ai-anthprop.detect-generic-ai-anthprop,4,2,1,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,1.0,0.0,0.0,0,0.0,0.0,0.25,0.0,0.0,0.3333,1.642,1.642,0,0
820,ai.generic.detect-generic-ai-anthprop.detect-generic-ai-anthprop,4,2,1,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,1.0,0.0,0.0,0,0.0,0.0,0.25,0.0,0.0,0.3333,1.642,1.642,0,0
821,ai.generic.detect-generic-ai-anthprop.detect-generic-ai-anthprop,4,2,1,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,1.0,0.0,0.0,0,0.0,0.0,0.25,0.0,0.0,0.3333,1.642,1.642,0,0
822,ai.generic.detect-generic-ai-anthprop.detect-generic-ai-anthprop,4,2,1,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,1.0,0.0,0.0,0,0.0,0.0,0.25,0.0,0.0,0.3333,1.642,1.642,0,0
823,ai.generic.detect-generic-ai-anthprop.detect-generic-ai-anthprop,4,2,1,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,1.0,0.0,0.0,0,0.0,0.0,0.25,0.0,0.0,0.3333,1.642,1.642,0,0
824,ai.generic.detect-generic-ai-anthprop.detect-generic-ai-anthprop,4,2,1,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,1.0,0.0,0.0,0,0.0,0.0,0.25,0.0,0.0,0.3333,1.642,1.642,0,0
825,ai.generic.detect-generic-ai-anthprop.detect-generic-ai-anthprop,4,2,1,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,1.0,0.0,0.0,0,0.0,0.0,0.25,0.0,0.0,0.3333,1.642,1.642,0,0
826,ai.generic.detect-generic-ai-anthprop.detect-generic-ai-anthprop,4,2,1,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,1.0,0.0,0.0,0,0.0,0.0,0.25,0.0,0.0,0.3333,1.642,1.642,0,0
827,ai.generic.detect-generic-ai-anthprop.detect-generic-ai-anthprop,4,2,1,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,1.0,0.0,0.0,0,0.0,0.0,0.25,0.0,0.0,0.3333,1.642,1.642,0,0
828,ai.generic.detect-generic-ai-anthprop.detect-generic-ai-anthprop,4,2,1,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,1.0,0.0,0.0,0,0.0,0.0,0.25,0.0,0.0,0.3333,1.642,1.642,0,0
829,ai.generic.detect-generic-ai-anthprop.detect-generic-ai-anthprop,4,2,1,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,1.0,0.0,0.0,0,0.0,0.0,0.25,0.0,0.0,0.3333,1.642,1.642,0,0
830,ai.generic.detect-generic-ai-anthprop.detect-generic-ai-anthprop,4,2,1,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,1.0,0.0,0.0,0,0.0,0.0,0.25,0.0,0.0,0.3333,1.642,1.642,0,0
831,dockerfile.audit.dockerfile-source-not-pinned.dockerfile-source-not-pinned,4,2,1,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,1.0,0.0,0.0,0,0.0,0.0,0.25,0.0,0.0,0.3333,1.642,1.642,0,0
832,dockerfile.best-practice.set-pipefail.set-pipefail,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
833,dockerfile.best-practice.set-pipefail.set-pipefail,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
834,dockerfile.best-practice.set-pipefail.set-pipefail,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
835,dockerfile.best-practice.missing-image-version.missing-image-version,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
836,gitlab.eslint.detect-non-literal-fs-filename,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
837,ajinabraham.njsscan.crypto.crypto_node.node_md5,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
838,generic.secrets.security.detected-google-oauth.detected-google-oauth-url,4,2,3,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,3.0,0.0,0.0,0,0.0,0.0,0.75,0.0,0.0,1.0,4.925,4.925,2,0
839,gitlab.eslint.detect-non-literal-require,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
840,javascript.lang.best-practice.lazy-load-module.lazy-load-module,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
841,gitlab.eslint.detect-object-injection,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
842,gitlab.eslint.detect-object-injection,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
843,gitlab.eslint.detect-object-injection,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
844,gitlab.eslint.detect-object-injection,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
845,gitlab.eslint.detect-object-injection,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
846,gitlab.eslint.detect-object-injection,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
847,ajinabraham.njsscan.crypto.crypto_node.node_insecure_random_generator,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
848,gitlab.nodejs_scan.javascript-crypto-rule-node_insecure_random_generator,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
849,ajinabraham.njsscan.crypto.crypto_node.node_insecure_random_generator,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
850,gitlab.nodejs_scan.javascript-crypto-rule-node_insecure_random_generator,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
851,ajinabraham.njsscan.generic.hardcoded_secrets.node_username,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
852,ajinabraham.njsscan.generic.hardcoded_secrets.node_username,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
853,gitlab.eslint.detect-object-injection,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
854,ajinabraham.njsscan.crypto.crypto_node.node_insecure_random_generator,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
855,gitlab.nodejs_scan.javascript-crypto-rule-node_insecure_random_generator,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
856,gitlab.eslint.detect-object-injection,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
857,ajinabraham.njsscan.crypto.crypto_node.node_insecure_random_generator,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
858,gitlab.nodejs_scan.javascript-crypto-rule-node_insecure_random_generator,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
859,javascript.sequelize.security.audit.sequelize-raw-query.sequelize-raw-query,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
860,javascript.express.security.injection.tainted-sql-string.tainted-sql-string,4,2,3,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,3.0,0.0,0.0,0,0.0,0.0,0.75,0.0,0.0,1.0,4.925,4.925,2,0
861,gitlab.eslint.detect-object-injection,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
862,gitlab.eslint.detect-object-injection,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
863,gitlab.eslint.detect-object-injection,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
864,gitlab.eslint.detect-object-injection,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
865,javascript.sequelize.security.audit.sequelize-raw-query.sequelize-raw-query,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
866,javascript.express.security.injection.tainted-sql-string.tainted-sql-string,4,2,3,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,3.0,0.0,0.0,0,0.0,0.0,0.75,0.0,0.0,1.0,4.925,4.925,2,0
867,gitlab.eslint.detect-object-injection,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
868,gitlab.eslint.detect-object-injection,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
869,solidity.best-practice.use-ownable2step.use-ownable2step,4,2,1,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,1.0,0.0,0.0,0,0.0,0.0,0.25,0.0,0.0,0.3333,1.642,1.642,0,0
870,solidity.performance.init-variables-with-default-value.init-variables-with-default-value,4,2,1,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,1.0,0.0,0.0,0,0.0,0.0,0.25,0.0,0.0,0.3333,1.642,1.642,0,0
871,solidity.performance.non-payable-constructor.non-payable-constructor,4,2,1,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,1.0,0.0,0.0,0,0.0,0.0,0.25,0.0,0.0,0.3333,1.642,1.642,0,0
872,solidity.performance.use-custom-error-not-require.use-custom-error-not-require,4,2,1,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,1.0,0.0,0.0,0,0.0,0.0,0.25,0.0,0.0,0.3333,1.642,1.642,0,0
873,solidity.best-practice.use-ownable2step.use-ownable2step,4,2,1,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,1.0,0.0,0.0,0,0.0,0.0,0.25,0.0,0.0,0.3333,1.642,1.642,0,0
874,solidity.performance.init-variables-with-default-value.init-variables-with-default-value,4,2,1,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,1.0,0.0,0.0,0,0.0,0.0,0.25,0.0,0.0,0.3333,1.642,1.642,0,0
875,solidity.performance.non-payable-constructor.non-payable-constructor,4,2,1,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,1.0,0.0,0.0,0,0.0,0.0,0.25,0.0,0.0,0.3333,1.642,1.642,0,0
876,solidity.performance.use-custom-error-not-require.use-custom-error-not-require,4,2,1,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,1.0,0.0,0.0,0,0.0,0.0,0.25,0.0,0.0,0.3333,1.642,1.642,0,0
877,solidity.best-practice.use-ownable2step.use-ownable2step,4,2,1,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,1.0,0.0,0.0,0,0.0,0.0,0.25,0.0,0.0,0.3333,1.642,1.642,0,0
878,solidity.performance.init-variables-with-default-value.init-variables-with-default-value,4,2,1,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,1.0,0.0,0.0,0,0.0,0.0,0.25,0.0,0.0,0.3333,1.642,1.642,0,0
879,solidity.performance.non-payable-constructor.non-payable-constructor,4,2,1,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,1.0,0.0,0.0,0,0.0,0.0,0.25,0.0,0.0,0.3333,1.642,1.642,0,0
880,solidity.performance.use-custom-error-not-require.use-custom-error-not-require,4,2,1,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,1.0,0.0,0.0,0,0.0,0.0,0.25,0.0,0.0,0.3333,1.642,1.642,0,0
881,solidity.best-practice.use-ownable2step.use-ownable2step,4,2,1,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,1.0,0.0,0.0,0,0.0,0.0,0.25,0.0,0.0,0.3333,1.642,1.642,0,0
882,solidity.performance.init-variables-with-default-value.init-variables-with-default-value,4,2,1,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,1.0,0.0,0.0,0,0.0,0.0,0.25,0.0,0.0,0.3333,1.642,1.642,0,0
883,solidity.performance.non-payable-constructor.non-payable-constructor,4,2,1,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,1.0,0.0,0.0,0,0.0,0.0,0.25,0.0,0.0,0.3333,1.642,1.642,0,0
884,solidity.performance.use-custom-error-not-require.use-custom-error-not-require,4,2,1,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,1.0,0.0,0.0,0,0.0,0.0,0.25,0.0,0.0,0.3333,1.642,1.642,0,0
885,solidity.best-practice.use-ownable2step.use-ownable2step,4,2,1,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,1.0,0.0,0.0,0,0.0,0.0,0.25,0.0,0.0,0.3333,1.642,1.642,0,0
886,solidity.performance.non-payable-constructor.non-payable-constructor,4,2,1,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,1.0,0.0,0.0,0,0.0,0.0,0.25,0.0,0.0,0.3333,1.642,1.642,0,0
887,solidity.performance.use-custom-error-not-require.use-custom-error-not-require,4,2,1,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,1.0,0.0,0.0,0,0.0,0.0,0.25,0.0,0.0,0.3333,1.642,1.642,0,0
888,solidity.best-practice.use-ownable2step.use-ownable2step,4,2,1,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,1.0,0.0,0.0,0,0.0,0.0,0.25,0.0,0.0,0.3333,1.642,1.642,0,0
889,solidity.performance.non-payable-constructor.non-payable-constructor,4,2,1,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,1.0,0.0,0.0,0,0.0,0.0,0.25,0.0,0.0,0.3333,1.642,1.642,0,0
890,solidity.performance.use-custom-error-not-require.use-custom-error-not-require,4,2,1,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,1.0,0.0,0.0,0,0.0,0.0,0.25,0.0,0.0,0.3333,1.642,1.642,0,0
891,solidity.best-practice.use-ownable2step.use-ownable2step,4,2,1,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,1.0,0.0,0.0,0,0.0,0.0,0.25,0.0,0.0,0.3333,1.642,1.642,0,0
892,solidity.performance.non-payable-constructor.non-payable-constructor,4,2,1,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,1.0,0.0,0.0,0,0.0,0.0,0.25,0.0,0.0,0.3333,1.642,1.642,0,0
893,solidity.performance.use-custom-error-not-require.use-custom-error-not-require,4,2,1,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,1.0,0.0,0.0,0,0.0,0.0,0.25,0.0,0.0,0.3333,1.642,1.642,0,0
894,solidity.best-practice.use-ownable2step.use-ownable2step,4,2,1,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,1.0,0.0,0.0,0,0.0,0.0,0.25,0.0,0.0,0.3333,1.642,1.642,0,0
895,solidity.performance.non-payable-constructor.non-payable-constructor,4,2,1,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,1.0,0.0,0.0,0,0.0,0.0,0.25,0.0,0.0,0.3333,1.642,1.642,0,0
896,solidity.performance.use-custom-error-not-require.use-custom-error-not-require,4,2,1,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,1.0,0.0,0.0,0,0.0,0.0,0.25,0.0,0.0,0.3333,1.642,1.642,0,0
897,gitlab.eslint.detect-object-injection,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
898,gitlab.eslint.detect-object-injection,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
899,javascript.audit.detect-replaceall-sanitization.detect-replaceall-sanitization,4,2,1,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,1.0,0.0,0.0,0,0.0,0.0,0.25,0.0,0.0,0.3333,1.642,1.642,0,0
900,javascript.lang.correctness.no-replaceall.no-replaceall,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
901,gitlab.eslint.detect-object-injection,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
902,gitlab.eslint.detect-object-injection,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
903,javascript.sequelize.security.audit.sequelize-raw-query.sequelize-raw-query,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
904,javascript.express.security.injection.tainted-sql-string.tainted-sql-string,4,2,3,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,3.0,0.0,0.0,0,0.0,0.0,0.75,0.0,0.0,1.0,4.925,4.925,2,0
905,gitlab.eslint.detect-object-injection,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
906,gitlab.eslint.detect-object-injection,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
907,gitlab.eslint.detect-object-injection,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
908,gitlab.eslint.detect-object-injection,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
909,javascript.sequelize.security.audit.sequelize-raw-query.sequelize-raw-query,4,2,2,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,2.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.6667,3.283,3.283,1,0
910,javascript.express.security.injection.tainted-sql-string.tainted-sql-string,4,2,3,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0008,3.0,0.0,0.0,0,0.0,0.0,0.75,0.0,0.0,1.0,4.925,4.925,2,0
